weight,height,size
58,164,S
0,0,XXS
87,187,XL
77,156,L
58,159,S
74,156,M
90,171,XL
75,162,M
109,199,XXXL
69,159,M
84,161,L
85,165,L
100,178,XXL
58,158,S
114,193,XXXL
119,194,XXXL
74,160,M
87,182,XL
55,164,S
73,157,M
68,164,M
74,158,M
80,162,L
89,162,XL
60,163,S
120,196,XXXL
75,160,M
73,163,M
59,155,S
72,156,M
60,163,S
56,164,S
0,0,XXS
75,161,M
84,156,L
59,160,S
58,165,S
120,193,XXXL
66,165,M
78,155,L
86,167,XL
55,159,S
66,159,M
59,160,S
72,163,M
97,185,XXL
96,188,XXL
60,157,S
99,184,XXL
90,158,XL
116,200,XXXL
59,159,S
88,178,XL
57,158,S
91,180,XL
95,186,XXL
90,174,XL
105,200,XXXL
73,163,M
74,157,M
59,158,S
71,164,M
66,158,M
90,156,XL
88,174,XL
55,161,S
68,155,M
74,164,M
71,165,M
55,164,S
0,0,XXS
69,159,M
86,163,XL
109,198,XXXL
79,164,L
93,186,XXL
58,161,S
60,161,S
67,157,M
83,159,L
114,195,XXXL
87,183,XL
83,155,L
91,160,XL
113,191,XXXL
57,159,S
55,158,S
115,200,XXXL
87,175,XL
86,190,XL
58,163,S
60,164,S
114,193,XXXL
85,155,L
70,156,M
108,193,XXXL
94,174,XXL
88,186,XL
76,165,L
71,162,M
97,174,XXL
118,195,XXXL
112,194,XXXL
66,165,M
88,174,XL
0,0,XXS
119,196,XXXL
60,160,S
111,194,XXXL
70,160,M
90,168,XL
60,157,S
66,159,M
81,162,L
0,0,XXS
56,162,S
72,162,M
60,159,S
75,165,M
83,159,L
86,174,XL
66,155,M
94,184,XXL
72,160,M
82,165,L
67,159,M
60,158,S
116,199,XXXL
106,192,XXXL
0,0,XXS
73,163,M
110,199,XXXL
115,192,XXXL
104,192,XXXL
108,194,XXXL
92,172,XL
71,164,M
86,160,XL
66,155,M
82,160,L
0,0,XXS
72,156,M
0,0,XXS
74,164,M
0,0,XXS
0,0,XXS
89,158,XL
57,165,S
0,0,XXS
111,191,XXXL
120,195,XXXL
66,157,M
56,164,S
88,168,XL
60,156,S
107,196,XXXL
105,200,XXXL
57,160,S
60,159,S
55,159,S
73,162,M
107,191,XXXL
77,163,L
89,163,XL
81,160,L
77,156,L
72,159,M
69,164,M
0,0,XXS
88,175,XL
111,199,XXXL
92,174,XL
60,155,S
68,159,M
59,163,S
0,0,XXS
89,164,XL
55,158,S
71,159,M
58,158,S
73,160,M
85,157,L
81,162,L
100,187,XXL
0,0,XXS
113,193,XXXL
60,164,S
58,160,S
57,165,S
109,193,XXXL
105,193,XXXL
77,156,L
111,197,XXXL
111,191,XXXL
0,0,XXS
93,173,XXL
84,163,L
69,155,M
92,184,XL
60,156,S
118,199,XXXL
91,174,XL
91,178,XL
87,157,XL
93,172,XXL
120,194,XXXL
74,160,M
71,164,M
0,0,XXS
60,162,S
88,175,XL
0,0,XXS
0,0,XXS
95,183,XXL
0,0,XXS
74,156,M
72,155,M
90,189,XL
68,160,M
55,162,S
81,160,L
117,198,XXXL
96,178,XXL
0,0,XXS
56,164,S
0,0,XXS
78,156,L
93,173,XXL
73,161,M
0,0,XXS
85,162,L
56,161,S
91,157,XL
56,163,S
86,190,XL
113,196,XXXL
77,162,L
66,155,M
107,200,XXXL
89,160,XL
75,162,M
78,160,L
66,156,M
68,157,M
104,193,XXXL
93,187,XXL
76,156,L
57,164,S
69,162,M
67,164,M
76,156,L
86,186,XL
112,196,XXXL
95,170,XXL
84,162,L
78,155,L
70,157,M
111,200,XXXL
92,190,XL
0,0,XXS
68,159,M
77,156,L
0,0,XXS
101,192,XXXL
0,0,XXS
60,157,S
111,191,XXXL
59,155,S
70,160,M
81,164,L
0,0,XXS
74,158,M
73,165,M
116,193,XXXL
88,169,XL
58,161,S
60,159,S
0,0,XXS
88,160,XL
69,164,M
73,157,M
78,157,L
0,0,XXS
97,173,XXL
98,178,XXL
78,165,L
81,158,L
57,164,S
0,0,XXS
82,157,L
116,194,XXXL
120,197,XXXL
85,155,L
74,161,M
115,196,XXXL
80,162,L
73,163,M
59,160,S
105,198,XXXL
0,0,XXS
87,165,XL
113,192,XXXL
0,0,XXS
91,187,XL
84,158,L
84,161,L
57,163,S
73,163,M
82,163,L
108,193,XXXL
71,155,M
70,155,M
109,197,XXXL
90,190,XL
59,159,S
67,165,M
117,194,XXXL
59,162,S
110,198,XXXL
66,158,M
110,199,XXXL
67,160,M
89,172,XL
105,198,XXXL
84,158,L
75,163,M
72,158,M
60,157,S
56,160,S
57,155,S
117,195,XXXL
70,164,M
83,157,L
89,162,XL
68,160,M
58,160,S
71,157,M
119,195,XXXL
0,0,XXS
84,158,L
59,161,S
87,185,XL
73,156,M
59,165,S
60,165,S
79,164,L
91,190,XL
73,162,M
56,165,S
0,0,XXS
115,199,XXXL
99,186,XXL
100,181,XXL
92,162,XL
0,0,XXS
59,162,S
90,190,XL
55,162,S
66,156,M
57,158,S
91,188,XL
87,156,XL
73,157,M
96,187,XXL
0,0,XXS
55,158,S
67,155,M
55,162,S
91,174,XL
98,180,XXL
78,157,L
91,190,XL
56,160,S
76,163,L
69,164,M
57,160,S
58,158,S
0,0,XXS
59,158,S
92,170,XL
83,155,L
80,158,L
80,160,L
57,161,S
55,163,S
101,191,XXXL
57,156,S
98,172,XXL
86,162,XL
100,180,XXL
117,200,XXXL
66,160,M
101,197,XXXL
87,182,XL
95,172,XXL
102,197,XXXL
105,196,XXXL
89,160,XL
88,186,XL
80,163,L
58,161,S
67,159,M
100,173,XXL
56,161,S
119,196,XXXL
56,158,S
91,188,XL
66,156,M
68,164,M
86,176,XL
93,189,XXL
93,184,XXL
73,155,M
75,163,M
86,182,XL
105,194,XXXL
105,192,XXXL
79,165,L
91,190,XL
68,162,M
95,190,XXL
93,176,XXL
82,157,L
60,161,S
56,160,S
56,158,S
74,164,M
78,160,L
69,164,M
75,162,M
85,162,L
99,179,XXL
56,157,S
55,162,S
114,195,XXXL
0,0,XXS
105,191,XXXL
71,158,M
112,195,XXXL
56,162,S
90,173,XL
70,159,M
90,158,XL
70,162,M
98,172,XXL
55,161,S
95,170,XXL
76,162,L
114,198,XXXL
0,0,XXS
109,195,XXXL
87,173,XL
71,155,M
70,159,M
88,171,XL
57,158,S
95,174,XXL
80,155,L
80,164,L
71,161,M
72,163,M
72,160,M
59,162,S
66,162,M
91,165,XL
100,175,XXL
67,161,M
0,0,XXS
73,161,M
94,178,XXL
82,157,L
90,180,XL
86,175,XL
57,165,S
73,163,M
55,161,S
86,169,XL
60,162,S
76,158,L
105,194,XXXL
0,0,XXS
80,160,L
107,191,XXXL
0,0,XXS
90,179,XL
60,162,S
60,164,S
105,194,XXXL
72,161,M
88,164,XL
71,162,M
71,160,M
59,161,S
75,164,M
67,158,M
57,164,S
0,0,XXS
69,165,M
57,155,S
66,156,M
96,172,XXL
120,198,XXXL
55,155,S
73,163,M
60,158,S
0,0,XXS
73,160,M
58,156,S
56,161,S
72,159,M
86,182,XL
0,0,XXS
94,180,XXL
82,159,L
0,0,XXS
93,171,XXL
91,169,XL
70,161,M
0,0,XXS
118,197,XXXL
60,160,S
94,181,XXL
92,170,XL
80,159,L
69,164,M
74,160,M
116,191,XXXL
103,195,XXXL
120,200,XXXL
89,183,XL
59,161,S
72,157,M
86,161,XL
67,160,M
56,161,S
91,184,XL
60,164,S
120,196,XXXL
60,162,S
86,181,XL
75,159,M
103,194,XXXL
55,163,S
99,172,XXL
100,180,XXL
59,159,S
58,161,S
94,186,XXL
69,156,M
77,158,L
89,173,XL
95,173,XXL
71,156,M
67,161,M
72,156,M
0,0,XXS
69,155,M
95,174,XXL
120,196,XXXL
103,194,XXXL
72,160,M
71,156,M
106,193,XXXL
72,165,M
108,197,XXXL
86,186,XL
58,159,S
91,183,XL
0,0,XXS
120,194,XXXL
95,180,XXL
74,162,M
59,160,S
76,163,L
100,180,XXL
59,156,S
90,175,XL
57,157,S
109,200,XXXL
0,0,XXS
120,195,XXXL
73,159,M
99,176,XXL
103,200,XXXL
97,178,XXL
88,190,XL
60,161,S
82,156,L
88,158,XL
56,160,S
83,163,L
92,163,XL
68,161,M
98,177,XXL
68,161,M
87,156,XL
55,161,S
87,155,XL
73,163,M
56,159,S
89,164,XL
69,155,M
92,181,XL
100,177,XXL
98,185,XXL
119,197,XXXL
111,196,XXXL
59,159,S
90,180,XL
111,198,XXXL
88,172,XL
0,0,XXS
88,155,XL
67,155,M
70,163,M
58,159,S
69,156,M
73,159,M
55,162,S
0,0,XXS
85,160,L
69,164,M
70,165,M
68,158,M
56,159,S
96,182,XXL
0,0,XXS
88,180,XL
55,156,S
76,163,L
111,198,XXXL
92,175,XL
78,158,L
96,171,XXL
90,162,XL
84,160,L
84,156,L
0,0,XXS
58,159,S
79,155,L
88,185,XL
111,197,XXXL
91,171,XL
85,163,L
96,183,XXL
92,166,XL
70,163,M
96,175,XXL
119,192,XXXL
56,157,S
89,164,XL
106,194,XXXL
74,155,M
56,162,S
60,164,S
58,157,S
91,180,XL
72,156,M
92,157,XL
0,0,XXS
60,157,S
108,199,XXXL
107,194,XXXL
0,0,XXS
71,156,M
104,200,XXXL
112,196,XXXL
71,165,M
72,162,M
69,164,M
89,186,XL
60,161,S
104,192,XXXL
113,199,XXXL
58,156,S
111,196,XXXL
80,161,L
96,175,XXL
83,155,L
87,159,XL
92,172,XL
68,163,M
82,163,L
55,155,S
103,193,XXXL
107,192,XXXL
86,174,XL
72,158,M
68,165,M
118,200,XXXL
106,191,XXXL
90,181,XL
82,164,L
66,155,M
71,163,M
58,156,S
117,197,XXXL
96,180,XXL
78,161,L
89,173,XL
60,155,S
0,0,XXS
70,163,M
84,157,L
0,0,XXS
69,162,M
0,0,XXS
79,156,L
87,155,XL
60,163,S
99,171,XXL
85,155,L
0,0,XXS
85,156,L
86,166,XL
90,182,XL
120,195,XXXL
94,170,XXL
89,177,XL
86,169,XL
95,188,XXL
60,157,S
86,161,XL
111,194,XXXL
90,185,XL
73,164,M
104,191,XXXL
103,194,XXXL
60,163,S
75,158,M
74,164,M
71,158,M
60,156,S
70,156,M
116,198,XXXL
90,189,XL
57,160,S
59,164,S
90,171,XL
57,158,S
68,155,M
81,159,L
101,195,XXXL
110,200,XXXL
76,165,L
92,187,XL
84,162,L
114,196,XXXL
91,161,XL
112,193,XXXL
92,164,XL
115,196,XXXL
67,162,M
87,155,XL
96,184,XXL
105,197,XXXL
84,164,L
91,167,XL
70,155,M
67,157,M
72,155,M
87,157,XL
110,197,XXXL
108,191,XXXL
71,164,M
93,182,XXL
76,158,L
60,164,S
83,161,L
98,185,XXL
92,164,XL
70,161,M
69,156,M
74,155,M
58,161,S
75,162,M
96,172,XXL
79,161,L
92,164,XL
120,197,XXXL
66,157,M
84,161,L
75,156,M
58,158,S
76,165,L
59,155,S
90,163,XL
83,159,L
92,157,XL
69,164,M
56,161,S
82,165,L
97,180,XXL
76,163,L
99,172,XXL
79,157,L
56,160,S
72,158,M
79,164,L
87,179,XL
59,159,S
60,158,S
88,183,XL
80,158,L
113,193,XXXL
74,155,M
101,199,XXXL
59,159,S
68,162,M
101,199,XXXL
97,171,XXL
119,198,XXXL
66,156,M
86,160,XL
58,157,S
85,155,L
97,182,XXL
80,161,L
76,164,L
67,155,M
80,160,L
72,157,M
59,157,S
110,200,XXXL
67,158,M
56,165,S
89,164,XL
93,170,XXL
0,0,XXS
89,164,XL
56,160,S
76,163,L
89,178,XL
110,196,XXXL
75,158,M
68,162,M
80,159,L
97,190,XXL
74,163,M
120,200,XXXL
109,198,XXXL
0,0,XXS
66,161,M
71,159,M
0,0,XXS
98,175,XXL
69,162,M
106,200,XXXL
59,161,S
89,158,XL
0,0,XXS
72,164,M
58,165,S
90,175,XL
57,164,S
89,175,XL
56,162,S
92,174,XL
100,190,XXL
89,188,XL
0,0,XXS
68,157,M
70,165,M
57,157,S
72,161,M
110,198,XXXL
70,161,M
0,0,XXS
0,0,XXS
59,158,S
115,195,XXXL
66,159,M
92,159,XL
60,156,S
92,179,XL
57,162,S
102,195,XXXL
0,0,XXS
59,155,S
82,161,L
81,165,L
0,0,XXS
70,157,M
55,155,S
55,155,S
82,158,L
60,160,S
58,162,S
79,156,L
56,161,S
96,170,XXL
57,160,S
112,194,XXXL
86,167,XL
79,160,L
91,186,XL
70,158,M
98,183,XXL
86,173,XL
111,197,XXXL
90,179,XL
85,161,L
76,158,L
88,162,XL
116,196,XXXL
119,196,XXXL
58,159,S
96,173,XXL
55,161,S
99,183,XXL
118,193,XXXL
119,197,XXXL
94,186,XXL
79,163,L
57,157,S
66,159,M
92,187,XL
101,193,XXXL
78,162,L
72,164,M
119,192,XXXL
86,176,XL
80,155,L
88,180,XL
73,155,M
69,163,M
75,164,M
70,164,M
90,184,XL
0,0,XXS
115,199,XXXL
88,156,XL
88,188,XL
87,183,XL
57,157,S
73,161,M
87,157,XL
78,156,L
56,159,S
67,159,M
56,155,S
66,156,M
70,163,M
69,158,M
77,163,L
114,191,XXXL
66,160,M
112,200,XXXL
90,184,XL
0,0,XXS
55,162,S
0,0,XXS
77,156,L
0,0,XXS
55,157,S
71,159,M
0,0,XXS
56,159,S
73,156,M
0,0,XXS
0,0,XXS
85,155,L
103,198,XXXL
87,164,XL
81,156,L
58,156,S
71,162,M
117,193,XXXL
74,162,M
71,160,M
0,0,XXS
94,184,XXL
92,156,XL
80,157,L
73,161,M
86,183,XL
100,187,XXL
55,164,S
110,199,XXXL
59,155,S
71,162,M
58,161,S
72,160,M
73,162,M
58,159,S
0,0,XXS
0,0,XXS
120,198,XXXL
116,193,XXXL
117,196,XXXL
78,155,L
81,159,L
90,182,XL
87,160,XL
118,197,XXXL
68,161,M
57,162,S
100,177,XXL
69,160,M
94,175,XXL
103,191,XXXL
74,156,M
67,157,M
0,0,XXS
78,157,L
89,177,XL
81,158,L
0,0,XXS
103,197,XXXL
88,183,XL
66,158,M
92,156,XL
103,199,XXXL
0,0,XXS
105,200,XXXL
77,162,L
59,162,S
99,190,XXL
58,157,S
75,161,M
91,157,XL
118,198,XXXL
93,173,XXL
92,168,XL
88,187,XL
60,157,S
109,194,XXXL
110,194,XXXL
95,173,XXL
0,0,XXS
115,195,XXXL
0,0,XXS
75,161,M
114,194,XXXL
77,164,L
79,164,L
109,199,XXXL
56,165,S
91,175,XL
58,160,S
0,0,XXS
89,165,XL
96,184,XXL
88,166,XL
59,165,S
58,157,S
71,157,M
115,193,XXXL
118,192,XXXL
57,160,S
95,186,XXL
55,158,S
120,193,XXXL
81,164,L
80,156,L
87,170,XL
80,160,L
110,192,XXXL
90,168,XL
56,155,S
69,156,M
78,156,L
67,158,M
56,158,S
86,178,XL
92,155,XL
55,164,S
67,162,M
89,165,XL
70,161,M
116,196,XXXL
120,194,XXXL
120,191,XXXL
103,194,XXXL
69,159,M
92,165,XL
60,158,S
91,156,XL
68,156,M
89,169,XL
66,159,M
66,165,M
92,171,XL
94,174,XXL
0,0,XXS
71,165,M
99,172,XXL
96,178,XXL
102,192,XXXL
90,176,XL
118,200,XXXL
75,156,M
74,162,M
89,184,XL
56,160,S
99,178,XXL
92,163,XL
119,199,XXXL
59,158,S
90,157,XL
75,162,M
92,157,XL
59,159,S
119,196,XXXL
80,160,L
73,164,M
95,188,XXL
103,195,XXXL
83,157,L
0,0,XXS
59,159,S
0,0,XXS
74,155,M
57,157,S
60,156,S
91,172,XL
58,160,S
88,179,XL
84,161,L
96,185,XXL
80,165,L
89,188,XL
109,194,XXXL
86,167,XL
93,175,XXL
85,156,L
119,194,XXXL
67,164,M
85,158,L
96,173,XXL
67,159,M
74,155,M
0,0,XXS
82,165,L
0,0,XXS
111,192,XXXL
98,175,XXL
70,165,M
99,178,XXL
111,200,XXXL
90,190,XL
84,164,L
68,161,M
0,0,XXS
95,187,XXL
83,164,L
55,159,S
77,159,L
79,159,L
103,196,XXXL
111,191,XXXL
55,155,S
0,0,XXS
0,0,XXS
57,161,S
75,155,M
79,159,L
66,164,M
56,155,S
91,155,XL
57,164,S
70,163,M
85,160,L
91,165,XL
104,195,XXXL
76,165,L
120,196,XXXL
60,165,S
55,161,S
83,159,L
56,165,S
73,156,M
76,156,L
111,198,XXXL
68,162,M
90,168,XL
92,164,XL
69,159,M
81,163,L
78,155,L
118,191,XXXL
100,176,XXL
66,162,M
101,199,XXXL
98,187,XXL
58,165,S
0,0,XXS
77,163,L
77,160,L
77,158,L
73,156,M
77,165,L
55,161,S
112,199,XXXL
59,164,S
66,157,M
56,164,S
57,156,S
82,159,L
77,163,L
59,157,S
67,159,M
108,194,XXXL
84,159,L
77,165,L
91,173,XL
69,163,M
68,159,M
58,164,S
57,161,S
69,163,M
82,157,L
55,162,S
57,164,S
66,157,M
109,198,XXXL
0,0,XXS
91,167,XL
71,165,M
66,163,M
112,195,XXXL
81,159,L
91,158,XL
0,0,XXS
78,160,L
66,155,M
55,163,S
83,158,L
56,155,S
74,157,M
90,187,XL
101,197,XXXL
68,157,M
66,164,M
112,194,XXXL
91,156,XL
55,160,S
75,161,M
90,174,XL
83,155,L
87,164,XL
104,196,XXXL
92,177,XL
90,186,XL
55,165,S
87,156,XL
93,171,XXL
119,198,XXXL
86,188,XL
0,0,XXS
78,156,L
79,159,L
102,193,XXXL
89,156,XL
66,160,M
83,156,L
66,161,M
58,163,S
116,200,XXXL
66,163,M
92,164,XL
56,165,S
76,161,L
79,155,L
75,163,M
88,160,XL
73,159,M
105,191,XXXL
82,159,L
82,158,L
81,156,L
77,163,L
0,0,XXS
59,155,S
0,0,XXS
69,165,M
81,158,L
74,162,M
59,155,S
88,164,XL
58,162,S
117,194,XXXL
112,196,XXXL
74,163,M
55,165,S
79,158,L
73,155,M
56,159,S
66,165,M
110,194,XXXL
103,193,XXXL
70,161,M
67,161,M
84,162,L
116,191,XXXL
81,158,L
55,160,S
75,165,M
71,162,M
60,160,S
82,155,L
88,175,XL
0,0,XXS
77,157,L
86,163,XL
81,156,L
88,159,XL
66,161,M
55,163,S
109,195,XXXL
87,162,XL
70,157,M
73,156,M
112,198,XXXL
73,162,M
0,0,XXS
68,165,M
0,0,XXS
77,160,L
105,194,XXXL
71,161,M
59,162,S
0,0,XXS
60,163,S
106,194,XXXL
0,0,XXS
67,157,M
96,185,XXL
82,159,L
87,189,XL
0,0,XXS
0,0,XXS
107,193,XXXL
74,156,M
55,157,S
0,0,XXS
90,166,XL
60,156,S
73,158,M
98,187,XXL
114,197,XXXL
110,194,XXXL
83,163,L
83,157,L
71,160,M
0,0,XXS
58,163,S
73,163,M
57,155,S
120,194,XXXL
81,155,L
73,163,M
56,165,S
102,195,XXXL
70,160,M
72,155,M
59,159,S
68,165,M
74,157,M
57,164,S
103,197,XXXL
94,181,XXL
109,199,XXXL
68,161,M
85,164,L
57,164,S
84,162,L
109,195,XXXL
58,159,S
55,160,S
59,161,S
95,183,XXL
119,200,XXXL
78,163,L
86,188,XL
69,164,M
70,156,M
71,161,M
67,157,M
83,161,L
74,164,M
93,180,XXL
76,157,L
106,196,XXXL
59,165,S
60,164,S
100,190,XXL
78,157,L
67,155,M
57,165,S
89,157,XL
105,195,XXXL
59,157,S
56,156,S
0,0,XXS
77,158,L
117,198,XXXL
72,159,M
56,155,S
100,188,XXL
57,159,S
107,200,XXXL
59,158,S
0,0,XXS
88,178,XL
92,163,XL
109,192,XXXL
67,160,M
75,155,M
58,157,S
94,178,XXL
55,162,S
55,163,S
107,197,XXXL
0,0,XXS
57,156,S
70,163,M
69,158,M
96,181,XXL
98,188,XXL
78,162,L
87,167,XL
55,159,S
86,173,XL
106,196,XXXL
77,159,L
72,160,M
72,160,M
113,194,XXXL
60,163,S
0,0,XXS
73,159,M
66,158,M
109,193,XXXL
117,197,XXXL
106,199,XXXL
83,165,L
74,156,M
92,180,XL
79,163,L
88,170,XL
89,185,XL
81,160,L
59,165,S
86,186,XL
59,162,S
76,164,L
105,195,XXXL
71,159,M
98,190,XXL
60,163,S
88,189,XL
0,0,XXS
88,185,XL
56,165,S
68,155,M
76,157,L
69,157,M
106,195,XXXL
87,187,XL
66,156,M
0,0,XXS
114,193,XXXL
60,156,S
117,194,XXXL
90,180,XL
67,162,M
69,164,M
58,159,S
55,159,S
67,160,M
119,195,XXXL
68,165,M
108,192,XXXL
80,160,L
76,164,L
85,159,L
73,156,M
67,163,M
82,163,L
76,163,L
0,0,XXS
59,155,S
60,157,S
91,183,XL
0,0,XXS
84,159,L
0,0,XXS
91,161,XL
70,158,M
58,156,S
86,168,XL
105,192,XXXL
103,191,XXXL
110,191,XXXL
58,157,S
69,161,M
55,155,S
116,199,XXXL
101,198,XXXL
87,182,XL
94,184,XXL
68,155,M
85,161,L
69,159,M
99,185,XXL
0,0,XXS
0,0,XXS
87,163,XL
72,160,M
74,157,M
92,170,XL
73,164,M
103,198,XXXL
70,162,M
89,175,XL
0,0,XXS
66,161,M
91,160,XL
102,193,XXXL
88,174,XL
57,163,S
74,158,M
90,158,XL
68,165,M
101,196,XXXL
67,158,M
118,193,XXXL
59,165,S
69,156,M
98,190,XXL
70,157,M
120,192,XXXL
70,159,M
0,0,XXS
59,160,S
77,163,L
75,165,M
0,0,XXS
108,200,XXXL
58,164,S
55,165,S
72,159,M
112,195,XXXL
83,164,L
69,160,M
90,170,XL
90,169,XL
59,164,S
0,0,XXS
58,163,S
102,197,XXXL
102,200,XXXL
92,177,XL
90,174,XL
78,155,L
98,185,XXL
0,0,XXS
81,164,L
60,161,S
103,193,XXXL
107,198,XXXL
89,179,XL
56,165,S
72,157,M
120,198,XXXL
110,193,XXXL
71,159,M
120,192,XXXL
94,190,XXL
111,198,XXXL
92,158,XL
55,165,S
57,160,S
72,164,M
68,165,M
107,200,XXXL
58,160,S
69,164,M
60,165,S
91,190,XL
66,163,M
0,0,XXS
67,165,M
77,158,L
74,162,M
86,160,XL
87,162,XL
74,165,M
80,160,L
101,200,XXXL
73,165,M
69,161,M
57,160,S
99,182,XXL
58,163,S
0,0,XXS
76,157,L
56,164,S
82,160,L
81,160,L
0,0,XXS
0,0,XXS
92,190,XL
80,164,L
87,178,XL
0,0,XXS
90,161,XL
87,170,XL
56,158,S
106,198,XXXL
120,199,XXXL
92,169,XL
90,172,XL
68,156,M
73,158,M
58,156,S
77,163,L
105,197,XXXL
60,161,S
113,191,XXXL
58,157,S
70,163,M
73,160,M
88,175,XL
108,196,XXXL
79,155,L
80,162,L
58,158,S
66,163,M
59,158,S
85,165,L
57,157,S
80,157,L
74,161,M
58,159,S
71,160,M
113,191,XXXL
118,194,XXXL
90,156,XL
70,163,M
102,193,XXXL
0,0,XXS
59,155,S
87,170,XL
0,0,XXS
67,155,M
0,0,XXS
59,158,S
74,159,M
89,179,XL
87,189,XL
95,184,XXL
98,178,XXL
87,184,XL
60,160,S
102,197,XXXL
114,193,XXXL
58,163,S
0,0,XXS
108,195,XXXL
67,163,M
0,0,XXS
55,161,S
55,158,S
120,196,XXXL
80,164,L
0,0,XXS
57,156,S
73,159,M
80,155,L
76,160,L
72,160,M
55,162,S
68,161,M
92,166,XL
98,176,XXL
70,159,M
58,162,S
58,162,S
111,192,XXXL
98,177,XXL
0,0,XXS
88,163,XL
117,196,XXXL
91,171,XL
116,192,XXXL
60,161,S
108,198,XXXL
67,159,M
76,165,L
106,196,XXXL
74,165,M
78,161,L
0,0,XXS
80,159,L
68,164,M
68,160,M
105,198,XXXL
73,161,M
89,166,XL
107,191,XXXL
71,160,M
73,159,M
0,0,XXS
67,158,M
68,162,M
76,157,L
66,161,M
73,157,M
84,164,L
69,162,M
101,196,XXXL
88,166,XL
110,200,XXXL
118,191,XXXL
108,193,XXXL
0,0,XXS
111,196,XXXL
85,165,L
76,162,L
87,185,XL
74,155,M
97,178,XXL
92,177,XL
72,158,M
108,199,XXXL
69,159,M
59,162,S
67,157,M
58,160,S
68,162,M
0,0,XXS
98,182,XXL
89,175,XL
78,161,L
67,158,M
60,161,S
0,0,XXS
82,163,L
78,160,L
56,161,S
114,194,XXXL
88,178,XL
73,155,M
56,162,S
88,182,XL
95,182,XXL
67,163,M
96,187,XXL
72,161,M
91,176,XL
68,159,M
117,199,XXXL
97,183,XXL
75,163,M
98,180,XXL
81,165,L
55,156,S
91,172,XL
75,163,M
67,162,M
87,182,XL
74,161,M
78,158,L
70,157,M
70,163,M
59,161,S
92,182,XL
110,191,XXXL
71,161,M
91,159,XL
71,163,M
0,0,XXS
59,158,S
0,0,XXS
74,156,M
0,0,XXS
115,197,XXXL
55,160,S
70,163,M
99,177,XXL
98,186,XXL
59,165,S
72,162,M
82,161,L
57,157,S
59,156,S
56,164,S
58,156,S
86,182,XL
91,186,XL
76,163,L
73,161,M
87,172,XL
88,155,XL
69,165,M
58,157,S
88,188,XL
102,198,XXXL
0,0,XXS
71,164,M
75,165,M
114,200,XXXL
118,193,XXXL
58,155,S
0,0,XXS
95,172,XXL
98,170,XXL
67,158,M
55,165,S
88,183,XL
67,161,M
71,162,M
0,0,XXS
70,164,M
72,158,M
75,156,M
59,161,S
67,155,M
74,162,M
0,0,XXS
82,163,L
76,156,L
91,167,XL
0,0,XXS
80,156,L
82,163,L
77,157,L
96,182,XXL
60,157,S
60,165,S
88,171,XL
59,164,S
88,187,XL
84,161,L
116,199,XXXL
108,198,XXXL
76,161,L
105,191,XXXL
91,190,XL
99,189,XXL
55,161,S
55,165,S
116,193,XXXL
90,158,XL
84,161,L
73,162,M
55,156,S
66,161,M
68,163,M
113,199,XXXL
110,198,XXXL
66,156,M
68,159,M
58,155,S
66,163,M
68,164,M
118,191,XXXL
55,157,S
60,162,S
56,161,S
89,188,XL
0,0,XXS
70,164,M
83,164,L
100,176,XXL
0,0,XXS
96,183,XXL
80,164,L
100,182,XXL
102,199,XXXL
73,160,M
74,155,M
89,166,XL
70,156,M
92,176,XL
108,199,XXXL
88,172,XL
58,159,S
115,191,XXXL
55,156,S
90,172,XL
69,158,M
74,164,M
0,0,XXS
56,164,S
90,188,XL
0,0,XXS
83,161,L
74,161,M
67,161,M
0,0,XXS
60,161,S
94,171,XXL
94,176,XXL
0,0,XXS
55,161,S
112,193,XXXL
110,199,XXXL
76,161,L
57,165,S
74,162,M
80,163,L
57,163,S
117,195,XXXL
70,161,M
89,175,XL
88,190,XL
74,159,M
76,163,L
66,161,M
92,178,XL
57,161,S
98,185,XXL
83,158,L
87,171,XL
84,159,L
67,155,M
70,155,M
77,158,L
118,194,XXXL
84,156,L
90,181,XL
73,159,M
72,155,M
69,164,M
102,194,XXXL
66,164,M
73,163,M
58,158,S
113,198,XXXL
87,167,XL
56,161,S
76,165,L
77,165,L
96,182,XXL
0,0,XXS
109,199,XXXL
115,198,XXXL
84,158,L
99,173,XXL
80,158,L
68,161,M
92,157,XL
68,163,M
90,190,XL
69,159,M
71,159,M
73,163,M
66,155,M
78,162,L
81,164,L
109,196,XXXL
89,173,XL
120,193,XXXL
74,159,M
99,188,XXL
105,191,XXXL
81,155,L
67,156,M
91,178,XL
73,158,M
69,161,M
67,162,M
107,194,XXXL
72,162,M
71,163,M
70,159,M
0,0,XXS
57,155,S
112,197,XXXL
113,191,XXXL
60,164,S
104,198,XXXL
0,0,XXS
82,159,L
109,191,XXXL
68,158,M
60,163,S
66,162,M
75,165,M
89,178,XL
58,159,S
99,178,XXL
68,164,M
69,165,M
0,0,XXS
74,158,M
69,156,M
79,163,L
77,157,L
74,162,M
89,187,XL
95,175,XXL
71,162,M
102,191,XXXL
119,199,XXXL
110,196,XXXL
68,163,M
0,0,XXS
88,167,XL
82,157,L
85,159,L
86,159,XL
0,0,XXS
69,158,M
0,0,XXS
120,192,XXXL
87,166,XL
89,189,XL
78,159,L
77,158,L
55,165,S
58,157,S
74,163,M
119,198,XXXL
55,160,S
86,166,XL
